PROT_SDI,COD_VITTIMA,SEX_VITTIMA,ETA_VITTIMA,NAZIONE_NASCITA_VITTIMA,NAZIONE_NASCITA_VITTIMA_ISO
VCCS052023000029,19951012114420066648,FEMMINA,67,ITALIA,ITA
VCCS072024000001,19960920113241022892,FEMMINA,51,ITALIA,ITA
VCCS122024000017,20051102144356618963,FEMMINA,47,ITALIA,ITA
VCCS142024000001,20050627144851915028,FEMMINA,36,ROMANIA,ROU
VCCS172024000013,20150608190604007284,FEMMINA,31,ITALIA,ITA
VCCS202024000005,20240321155444652463,FEMMINA,81,ITALIA,ITA
VCGT602024000012,19851014201350453943,MASCHIO,68,ITALIA,ITA
VCPQ002024000383,20191117181137954646,FEMMINA,19,ITALIA,ITA
VCPQ102024000542,20010610024138076030,FEMMINA,48,ITALIA,ITA
VCPQ102024000784,20011108140557250696,MASCHIO,53,ITALIA,ITA
VCPQ102024000851,20240312215614978621,FEMMINA,36,ITALIA,ITA
VCPQ302024000018,20020708221328289990,MASCHIO,57,ITALIA,ITA
VCPQ302025000026,20130725084629509435,FEMMINA,26,EGITTO,EGY
VCPQ702024000032,20230727145101700807,FEMMINA,38,MAROCCO,MAR
VCPQ702025000001,20150706080259768681,FEMMINA,38,ITALIA,ITA
VECS022024000000,19900828173449036677,FEMMINA,50,ITALIA,ITA
VECS032024000004,20240330191300392531,FEMMINA,36,ITALIA,ITA
VECS032024000015,19980512104608085846,FEMMINA,46,ITALIA,ITA
VECS042024000006,20041127123215115367,FEMMINA,34,ITALIA,ITA
VECS052024000167,20110621094714383511,FEMMINA,18,ALGERIA,DZA
VECS052024851941,20101127055148887561,FEMMINA,36,ITALIA,ITA
VECS052025000061,20190710182758641620,FEMMINA,20,ITALIA,ITA
VECS152024000045,19981229085551026800,FEMMINA,63,ITALIA,ITA
VECS152024000057,19990506115338034971,FEMMINA,53,ITALIA,ITA
VECS162024000046,20231123172855485875,FEMMINA,24,ALBANIA,ALB
VECS192024850395,20220117182931196458,FEMMINA,16,ITALIA,ITA
VECS202024000015,19910207134649034308,FEMMINA,50,ITALIA,ITA
VECS202024000053,20060304111435208701,FEMMINA,46,ITALIA,ITA
VECS312024850147,20081215181305316179,FEMMINA,39,MAROCCO,MAR
VECS322024000108,20220428113930605830,MASCHIO,15,ITALIA,ITA
VECS332024000001,20240105083446543538,FEMMINA,5,ITALIA,ITA
VECS332024850267,20050307090245101661,FEMMINA,40,ROMANIA,ROU
VECS332024850267,20240215154403349848,FEMMINA,5,ITALIA,ITA
VECS372024000141,20101014102634431467,FEMMINA,39,MAROCCO,MAR
VECS392024000048,20171104103412713124,FEMMINA,24,ITALIA,ITA
VECS412024000009,20230906135806380523,FEMMINA,23,TUNISIA,TUN
VEEV352023000191,20060228120723349129,FEMMINA,46,TUNISIA,TUN
VEEV352023000191,20180226123116178202,MASCHIO,12,ITALIA,ITA
VEEV352023000191,20190314101520871121,FEMMINA,14,ITALIA,ITA
VEEV352023000191,20190314101755066855,FEMMINA,17,ITALIA,ITA
VEEV352024000099,20080522095512579329,FEMMINA,45,ITALIA,ITA
VEGG472024000093,20210413145737715788,FEMMINA,34,MAROCCO,MAR
VEPC022024000953,20170130150401686394,MASCHIO,27,ITALIA,ITA
VEPC052024000160,20220627102335342950,FEMMINA,20,MAROCCO,MAR
VEPC052024000372,20240606120404470414,FEMMINA,32,ITALIA,ITA
VEPC052024000543,20220709092721206038,FEMMINA,17,ITALIA,ITA
VEPC052024000588,20240404111853102873,MASCHIO,19,ITALIA,ITA
VEPC052025000115,20250212130403055766,MASCHIO,15,ITALIA,ITA
VEPC082024310039,20140919120106030154,FEMMINA,26,ITALIA,ITA
VEPQ102024100027,20120112235512664397,FEMMINA,47,ITALIA,ITA
VEPQ102024100566,20040915172958299666,FEMMINA,58,ITALIA,ITA
VICE032024000067,20240823150358196917,MASCHIO,4,STATI UNITI D'AMERICA,USA
VICE032024000067,20240823150556122186,FEMMINA,2,STATI UNITI D'AMERICA,USA
VICS012024000022,19930927102828005743,FEMMINA,59,JUGOSLAVIA (SERBIA-MONTENEGRO),SRB
VICS072024000017,20120514030143836862,FEMMINA,29,ROMANIA,ROU
VICS102024850142,20090713102756776016,FEMMINA,27,JUGOSLAVIA (SERBIA-MONTENEGRO),SRB
VICS122024000022,20240325185242971485,FEMMINA,60,ITALIA,ITA
VICS132025000008,20041027104156152571,FEMMINA,79,ITALIA,ITA
VICS172024000011,20230519135007348731,MASCHIO,39,MAROCCO,MAR
VICS202024040031,20080815160053591548,FEMMINA,31,ITALIA,ITA
VICS202024850304,19970723124916139342,FEMMINA,51,SVIZZERA,CHE
VICS202024850304,20240324163216275500,FEMMINA,12,ITALIA,ITA
VICS212024850008,20070308084045643043,FEMMINA,34,ITALIA,ITA
VICS232024000075,20190423170833247748,FEMMINA,57,ROMANIA,ROU
VICS242024000011,20151017110855145616,MASCHIO,51,ITALIA,ITA
VICS282024000084,20240312152324611645,FEMMINA,37,NIGERIA,NGA
VICS282024850596,20210615162920590470,FEMMINA,33,ITALIA,ITA
VICS282024851103,20180306205504988476,FEMMINA,27,ITALIA,ITA
VICS292024000040,20180713135745480333,FEMMINA,23,BANGLADESH,BGD
VICS292024000051,20161220184424854866,FEMMINA,31,NIGERIA,NGA
VICS292025000021,20100512085550262820,FEMMINA,51,SVIZZERA,CHE
VICS312024000032,20021211145640705943,FEMMINA,43,ITALIA,ITA
VICS312024000032,20140424181746088535,FEMMINA,68,ITALIA,ITA
VICS312024850089,20060821182118065770,FEMMINA,47,ITALIA,ITA
VICS312025000011,20250303085213153087,FEMMINA,16,ITALIA,ITA
VICS322023000161,20120926013700741965,FEMMINA,36,ITALIA,ITA
VICS362024000001,20240105152012866607,FEMMINA,22,PERU',PER
VICS362024850135,20110503111030205798,MASCHIO,29,ITALIA,ITA
VICS362024850164,20240526170441419713,FEMMINA,34,ITALIA,ITA
VICS372024000015,20200123111536146093,FEMMINA,33,ITALIA,ITA
VICS382024000090,20100317141134061482,FEMMINA,33,ITALIA,ITA
VICS382024000104,20240930184610969899,MASCHIO,48,ITALIA,ITA
VICS412023000292,20100809144447991419,FEMMINA,30,ITALIA,ITA
VICS422024000019,20040225101947054370,FEMMINA,40,ITALIA,ITA
VICS422024000042,20080316111032596641,FEMMINA,40,MOLDAVIA,MDA
VICS422024000206,20220201125818097559,FEMMINA,33,NIGERIA,NGA
VICS442024000026,20060710141221290664,FEMMINA,50,ITALIA,ITA
VICS442024000029,19940319082239092285,FEMMINA,52,ITALIA,ITA
VICS442024000030,20110913181606152098,FEMMINA,36,ITALIA,ITA
VIPQ102023003044,20160217132752595308,FEMMINA,42,JUGOSLAVIA (SERBIA-MONTENEGRO),SRB
VIPQ102024000499,20130926131633765482,MASCHIO,24,ITALIA,ITA
VIPQ302024000005,20200220161838519815,FEMMINA,15,ITALIA,ITA
VIPQ302024001719,20021010170655227231,FEMMINA,40,BRASILE,BRA
VRCC012024000162,20191205183206605591,FEMMINA,20,CILE,CHL
VRCC012024000193,19990113123038089157,FEMMINA,59,ITALIA,ITA
VRCC012024000398,20091130121903776354,MASCHIO,29,ITALIA,ITA
VRCC012024000631,20241130113941122754,FEMMINA,27,ITALIA,ITA
VRCS052024000008,20170603175552572576,FEMMINA,61,ITALIA,ITA
VRCS102024000017,20201217131128698952,FEMMINA,31,MESSICO,MEX
VRCS102024850258,20040317132718037955,FEMMINA,44,ITALIA,ITA
VRCS112024850222,20210820073546427429,FEMMINA,33,ROMANIA,ROU
VRCS152024000037,20080512161559560713,FEMMINA,40,MAROCCO,MAR
VRCS232024850144,20120216145154064748,FEMMINA,46,BULGARIA,BGR
VRCS242024000036,20230914151831994461,FEMMINA,35,TUNISIA,TUN
VRCS272025000020,20160420014455815601,FEMMINA,29,ITALIA,ITA
VRCS322024000030,20040921100322099044,FEMMINA,34,ITALIA,ITA
VRCS352024000020,20041213092847143145,FEMMINA,57,ITALIA,ITA
VRCS392020000063,20250306105814952545,FEMMINA,52,ITALIA,ITA
VRCS412024000045,20240807155509671868,FEMMINA,39,MOLDAVIA,MDA
VRCS462024000047,20090523093444328632,FEMMINA,30,ITALIA,ITA
VRCS472025000005,20161215180109342712,FEMMINA,33,INDIA,IND
VRCS482025000001,20041201153505202808,FEMMINA,69,ITALIA,ITA
VRCS502023000070,20240127042651745562,MASCHIO,17,FEDERAZIONE RUSSA,RUS
VRCS522024000004,20161204144506785046,FEMMINA,45,VIETNAM DEL SUD,UNK
VRCT012024000006,20241016164504377703,FEMMINA,7,ITALIA,ITA
VRPQ302024000057,20090402115620305562,FEMMINA,41,GUINEA BISSAU,GNB
VRPQ302024000088,20000510131726049663,FEMMINA,45,ITALIA,ITA
VRPQ302024000088,20000510131726049663,FEMMINA,43,ITALIA,ITA
VRPQ302024000093,20130612023049295107,FEMMINA,38,ITALIA,ITA
VRPQV02024000057,20030712012037295729,FEMMINA,64,ITALIA,ITA
VRPQV02024000115,20120813152128271742,FEMMINA,50,REPUBBLICA DOMINICANA,DOM
VRPQV02024000217,20220127163244347285,FEMMINA,29,ITALIA,ITA
VRPQV02024000680,20010314114608071860,FEMMINA,41,MOLDAVIA,MDA
VRPQV02024000792,19971118172629069185,FEMMINA,60,ITALIA,ITA
VRPQV02024000834,20151118033914395337,FEMMINA,35,ITALIA,ITA
VRPQV02024001212,20240703082727314801,FEMMINA,44,SRI LANKA (CEYLON),LKA
VRPQV02024001224,19970315084030059151,FEMMINA,51,ITALIA,ITA
VRPQV02024001252,20200218102121259792,FEMMINA,33,NIGERIA,NGA
VRPQV02024001728,20000306004351340568,FEMMINA,43,ITALIA,ITA
VRPQV02024002081,20100819091233810985,FEMMINA,48,MOLDAVIA,MDA
VRPQV02024002317,20041013101758573634,FEMMINA,41,ROMANIA,ROU
VRPQV02024002369,20171222150826686086,FEMMINA,16,ITALIA,ITA
VRPT102024000002,19881205165117644514,FEMMINA,65,ITALIA,ITA
VTCC012024000064,20161214174024226786,FEMMINA,23,ITALIA,ITA
VTCS022024000047,20020406113526050245,FEMMINA,50,SRI LANKA (CEYLON),LKA
VTCS132024000003,20220725102252169367,FEMMINA,18,ITALIA,ITA
VTCS162024000011,20070426125115008235,FEMMINA,46,ITALIA,ITA
VTCS242024000017,20080809122744879189,FEMMINA,50,ITALIA,ITA
VTCS282024000023,20030416095252174103,FEMMINA,47,ROMANIA,ROU
VTCS292024000001,20240101132141743531,FEMMINA,53,ALBANIA,ALB
VTCS322023000036,20060113151006455220,FEMMINA,41,ITALIA,ITA
VTCS362024000004,20210801004906282559,FEMMINA,20,ITALIA,ITA
VTCS362024000011,20110104185218377003,FEMMINA,52,ITALIA,ITA
VTCS432024000004,20050213010638569076,FEMMINA,43,ITALIA,ITA
VTCS452024000004,20110829112503373064,FEMMINA,38,ALBANIA,ALB
VTCS492024000004,20040605171024521174,FEMMINA,69,ITALIA,ITA
VTCS492024000005,20030723052518242154,FEMMINA,35,ITALIA,ITA
VTPQ302024000063,20050216160616561286,FEMMINA,58,ITALIA,ITA
VVCS232024850125,19991130130947744272,MASCHIO,59,MAROCCO,MAR
VVCS282024000034,20240801210126014220,FEMMINA,56,ROMANIA,ROU
VVCS322024000006,19981019111549050098,FEMMINA,72,ITALIA,ITA
VVCS332024850102,20170531122004868033,FEMMINA,28,ITALIA,ITA
VVPQ102024000571,20021205164126080430,FEMMINA,48,ITALIA,ITA
VVPQ102024000574,20021205164126080430,FEMMINA,48,ITALIA,ITA
