"Popolazione residente per età, sesso e stato civile al 1° gennaio 2022"
"Codice regione";"Regione";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"16";"Puglia";79;490;11564;179;1734;2;0;0;13969;1415;8162;283;7741;0;0;0;17601;31570
"16";"Puglia";80;422;10634;164;1717;1;0;0;12938;1336;7071;252;7690;0;0;0;16349;29287
"16";"Puglia";81;445;10823;159;1970;1;0;0;13398;1382;6788;273;8958;0;0;0;17401;30799
"16";"Puglia";82;384;9921;118;2076;0;0;0;12499;1372;6145;235;9276;0;0;0;17028;29527
"16";"Puglia";83;290;8699;124;2008;0;0;0;11121;1271;4985;173;9157;0;0;0;15586;26707
"16";"Puglia";84;279;7394;85;1989;0;0;0;9747;1169;4187;140;8869;0;0;0;14365;24112
"16";"Puglia";85;246;6103;60;1974;0;0;0;8383;1003;3102;125;8345;0;0;0;12575;20958
"16";"Puglia";86;203;5553;63;1892;0;0;0;7711;964;2657;125;8267;0;0;0;12013;19724
"16";"Puglia";87;211;4532;41;1908;0;0;0;6692;977;2014;86;7840;0;0;0;10917;17609
"16";"Puglia";88;153;3723;37;1696;0;0;0;5609;804;1565;86;7141;0;0;0;9596;15205
"16";"Puglia";89;122;2862;18;1572;0;0;0;4574;716;1152;74;6542;0;0;0;8484;13058
"16";"Puglia";90;117;2259;21;1455;0;0;0;3852;637;830;60;5830;1;0;0;7358;11210
"16";"Puglia";91;79;1783;15;1392;0;0;0;3269;546;633;46;5409;0;0;0;6634;9903
"16";"Puglia";92;61;1223;10;1015;0;0;0;2309;485;390;30;4088;0;0;0;4993;7302
"16";"Puglia";93;36;831;10;842;0;0;0;1719;385;251;19;3410;0;0;0;4065;5784
"16";"Puglia";94;40;586;3;667;0;0;0;1296;301;155;23;2779;0;0;0;3258;4554
"16";"Puglia";95;20;358;4;514;0;0;0;896;238;99;14;2049;0;0;0;2400;3296
"16";"Puglia";96;17;232;2;355;0;0;0;606;170;53;7;1408;0;0;0;1638;2244
"16";"Puglia";97;13;142;0;260;0;0;0;415;124;45;8;1000;0;0;0;1177;1592
"16";"Puglia";98;13;85;1;181;0;0;0;280;89;20;2;814;0;0;0;925;1205
"16";"Puglia";99;5;55;1;116;0;0;0;177;65;12;1;513;0;0;0;591;768
"16";"Puglia";100;10;60;2;144;0;0;0;216;90;28;3;745;0;0;0;866;1082
"16";"Puglia";999;863534;962423;33851;50631;461;6;3;1910909;770972;969386;47682;223766;215;9;2;2012032;3922941
"20";"Sardegna";0;4175;0;0;0;0;0;0;4175;4038;0;0;0;0;0;0;4038;8213
"20";"Sardegna";1;4324;0;0;0;0;0;0;4324;3958;0;0;0;0;0;0;3958;8282
"20";"Sardegna";2;4501;0;0;0;0;0;0;4501;4406;0;0;0;0;0;0;4406;8907
"20";"Sardegna";3;4854;0;0;0;0;0;0;4854;4544;0;0;0;0;0;0;4544;9398
"20";"Sardegna";4;5257;0;0;0;0;0;0;5257;4901;0;0;0;0;0;0;4901;10158
"20";"Sardegna";5;5464;0;0;0;0;0;0;5464;5097;0;0;0;0;0;0;5097;10561
"20";"Sardegna";6;5831;0;0;0;0;0;0;5831;5345;0;0;0;0;0;0;5345;11176
"20";"Sardegna";7;5920;0;0;0;0;0;0;5920;5516;0;0;0;0;0;0;5516;11436
"20";"Sardegna";8;6064;0;0;0;0;0;0;6064;5704;0;0;0;0;0;0;5704;11768
"20";"Sardegna";9;6398;0;0;0;0;0;0;6398;5946;0;0;0;0;0;0;5946;12344
"20";"Sardegna";10;6685;0;0;0;0;0;0;6685;6288;0;0;0;0;0;0;6288;12973
"20";"Sardegna";11;6948;0;0;0;0;0;0;6948;6476;0;0;0;0;0;0;6476;13424
"20";"Sardegna";12;7027;0;0;0;0;0;0;7027;6429;0;0;0;0;0;0;6429;13456
"20";"Sardegna";13;6964;0;0;0;0;0;0;6964;6565;0;0;0;0;0;0;6565;13529
"20";"Sardegna";14;6887;0;0;0;0;0;0;6887;6551;0;0;0;0;0;0;6551;13438
"20";"Sardegna";15;7034;0;0;0;0;0;0;7034;6522;0;0;0;0;0;0;6522;13556
"20";"Sardegna";16;7106;0;0;0;0;0;0;7106;6524;0;1;0;0;0;0;6525;13631
"20";"Sardegna";17;7001;0;1;0;0;0;0;7002;6444;0;0;0;0;0;0;6444;13446
"20";"Sardegna";18;7170;0;0;0;0;0;0;7170;6639;2;0;0;0;0;0;6641;13811
"20";"Sardegna";19;6942;0;0;0;0;0;0;6942;6576;8;0;0;0;0;0;6584;13526
"20";"Sardegna";20;7069;3;0;0;0;0;0;7072;6708;18;1;0;0;0;0;6727;13799
"20";"Sardegna";21;7410;2;1;0;1;0;0;7414;6767;26;1;0;0;0;0;6794;14208
"20";"Sardegna";22;7317;8;2;0;0;0;0;7327;6546;59;2;0;0;0;0;6607;13934
"20";"Sardegna";23;7178;14;2;0;0;0;0;7194;6342;64;0;0;0;0;0;6406;13600
"20";"Sardegna";24;7271;31;1;1;0;0;0;7304;6368;141;2;0;2;0;0;6513;13817
"20";"Sardegna";25;7363;53;2;0;1;0;0;7419;6376;184;3;0;0;0;0;6563;13982
"20";"Sardegna";26;7475;122;1;0;1;0;0;7599;6388;333;5;1;0;0;0;6727;14326
"20";"Sardegna";27;7393;182;3;1;4;0;0;7583;6380;457;5;2;1;0;0;6845;14428
"20";"Sardegna";28;7281;278;5;0;3;0;0;7567;6467;678;21;0;3;0;0;7169;14736
"20";"Sardegna";29;7533;358;10;0;3;0;0;7904;6537;970;24;1;4;0;0;7536;15440
"20";"Sardegna";30;7577;577;20;0;3;0;0;8177;6296;1288;35;7;3;1;0;7630;15807
"20";"Sardegna";31;7483;834;14;1;5;0;0;8337;6247;1708;46;4;6;0;0;8011;16348
"20";"Sardegna";32;7343;1086;23;1;4;0;0;8457;5813;2031;61;7;4;0;0;7916;16373
"20";"Sardegna";33;7173;1297;33;1;5;0;0;8509;5563;2454;99;11;7;0;0;8134;16643
"20";"Sardegna";34;6868;1656;34;3;2;0;0;8563;5326;2806;104;11;6;0;0;8253;16816
"20";"Sardegna";35;6549;1957;57;3;8;1;0;8575;5158;3056;141;11;3;0;0;8369;16944
"20";"Sardegna";36;6548;2365;88;1;5;0;0;9007;4911;3582;167;31;10;0;0;8701;17708
"20";"Sardegna";37;6443;2722;123;6;8;0;0;9302;4631;3917;233;21;5;1;0;8808;18110
"20";"Sardegna";38;6246;3039;119;3;4;0;0;9411;4653;4321;253;28;7;0;0;9262;18673
"20";"Sardegna";39;6254;3601;144;7;4;0;0;10010;4469;4819;338;42;4;0;0;9672;19682
"20";"Sardegna";40;5914;3853;182;7;10;0;0;9966;4295;5205;342;46;6;0;0;9894;19860
"20";"Sardegna";41;5878;4469;210;15;7;0;0;10579;4167;5461;399;52;6;1;0;10086;20665
"20";"Sardegna";42;5632;4623;278;16;7;0;0;10556;4059;5869;467;58;2;0;0;10455;21011
"20";"Sardegna";43;5929;5371;326;21;7;0;0;11654;4075;6590;517;74;6;0;0;11262;22916
"20";"Sardegna";44;5773;5803;374;20;8;1;0;11979;3846;6885;599;99;5;0;0;11434;23413
"20";"Sardegna";45;5747;6130;412;17;8;0;0;12314;3931;7347;645;121;5;0;0;12049;24363
"20";"Sardegna";46;5801;6549;518;31;12;0;0;12911;3893;7933;744;156;6;0;0;12732;25643
"20";"Sardegna";47;5761;7330;580;43;11;0;0;13725;3831;8311;743;196;8;0;0;13089;26814
"20";"Sardegna";48;5438;7560;612;41;9;0;0;13660;3591;8512;863;210;4;0;0;13180;26840
"20";"Sardegna";49;5032;7607;657;61;14;0;0;13371;3336;8646;909;252;3;0;0;13146;26517
"20";"Sardegna";50;4564;7714;706;54;8;0;0;13046;3209;8987;960;262;1;0;0;13419;26465
"20";"Sardegna";51;4356;7993;763;63;6;0;0;13181;2943;8773;967;298;6;0;0;12987;26168
"20";"Sardegna";52;4266;8258;841;85;7;0;0;13457;2849;9339;968;376;1;0;0;13533;26990
"20";"Sardegna";53;3752;8276;818;89;5;0;0;12940;2698;9224;1039;405;2;0;0;13368;26308
"20";"Sardegna";54;3718;8805;827;113;9;0;0;13472;2582;9556;965;473;7;0;0;13583;27055
"20";"Sardegna";55;3434;9088;852;127;11;0;0;13512;2557;9717;1044;511;2;0;0;13831;27343
"20";"Sardegna";56;3113;9379;868;146;4;0;0;13510;2425;9687;1002;627;2;0;0;13743;27253
"20";"Sardegna";57;3021;9668;892;142;5;0;0;13728;2259;10112;986;707;4;0;1;14069;27797
"20";"Sardegna";58;2607;9237;889;151;4;0;0;12888;2165;9734;897;820;2;0;0;13618;26506
"20";"Sardegna";59;2418;9188;849;192;4;1;0;12652;1963;9478;888;879;4;0;0;13212;25864
"20";"Sardegna";60;2239;9013;766;200;8;0;0;12226;1824;9426;813;967;0;0;0;13030;25256
"20";"Sardegna";61;2061;8975;753;259;3;0;0;12051;1687;8952;745;1030;2;0;0;12416;24467
"20";"Sardegna";62;1895;8818;678;264;6;0;0;11661;1565;8807;754;1110;0;0;0;12236;23897
"20";"Sardegna";63;1747;8718;639;275;1;0;0;11380;1472;8642;712;1225;1;0;0;12052;23432
"20";"Sardegna";64;1638;8773;604;269;3;1;1;11289;1451;8634;647;1395;1;0;0;12128;23417
"20";"Sardegna";65;1538;8587;551;317;8;0;0;11001;1368;8402;599;1490;2;0;0;11861;22862
"20";"Sardegna";66;1405;8454;536;344;7;0;0;10746;1336;7978;507;1609;3;0;0;11433;22179
"20";"Sardegna";67;1367;8489;541;381;5;0;0;10783;1321;7917;544;1750;1;0;0;11533;22316
"20";"Sardegna";68;1220;8164;483;381;2;0;0;10250;1269;7383;514;1752;0;0;0;10918;21168
"20";"Sardegna";69;1180;7957;398;424;0;0;0;9959;1207;7294;445;1884;1;0;0;10831;20790
"20";"Sardegna";70;1071;7752;392;419;2;0;0;9636;1107;6972;407;2199;1;0;0;10686;20322
"20";"Sardegna";71;1017;7790;373;534;1;0;0;9715;1173;6625;411;2383;0;0;0;10592;20307
"20";"Sardegna";72;958;7561;296;507;1;0;0;9323;1039;6365;339;2502;0;0;0;10245;19568
"20";"Sardegna";73;939;7418;335;579;0;0;0;9271;1123;6336;360;2635;0;0;0;10454;19725
"20";"Sardegna";74;837;7064;286;592;1;0;1;8781;1045;5724;294;2868;1;0;0;9932;18713
"20";"Sardegna";75;692;6645;255;587;0;0;0;8179;995;4984;280;2840;0;0;0;9099;17278
"20";"Sardegna";76;702;5925;166;562;0;0;0;7355;957;4473;240;2993;0;0;0;8663;16018
"20";"Sardegna";77;649;5530;165;644;1;0;0;6989;962;4155;189;3143;0;0;0;8449;15438
"20";"Sardegna";78;526;5083;151;593;3;0;0;6356;910;3813;170;3360;0;0;0;8253;14609
"20";"Sardegna";79;559;5092;137;707;0;0;0;6495;880;3578;141;3632;0;0;0;8231;14726
"20";"Sardegna";80;468;4431;122;639;0;0;0;5660;860;2996;150;3619;0;0;0;7625;13285
"20";"Sardegna";81;556;4558;116;818;0;0;0;6048;943;2947;140;4219;0;0;0;8249;14297
"20";"Sardegna";82;489;4174;94;779;0;0;0;5536;886;2469;117;3993;0;0;0;7465;13001
"20";"Sardegna";83;405;3485;68;720;0;0;0;4678;830;1941;101;3852;0;0;0;6724;11402
"20";"Sardegna";84;352;2895;64;699;0;0;0;4010;777;1579;74;3660;0;0;0;6090;10100
"20";"Sardegna";85;302;2575;50;691;0;0;0;3618;747;1308;69;3527;0;0;0;5651;9269
"20";"Sardegna";86;248;2084;27;620;0;0;0;2979;694;995;50;3292;0;0;0;5031;8010
"20";"Sardegna";87;246;1968;29;682;0;0;0;2925;631;841;52;3336;1;0;0;4861;7786
"20";"Sardegna";88;234;1641;22;639;0;0;0;2536;580;641;61;3162;0;0;0;4444;6980
"20";"Sardegna";89;172;1285;20;556;0;0;0;2033;550;481;26;2783;0;0;0;3840;5873
"20";"Sardegna";90;137;1061;9;534;0;0;1;1742;426;280;28;2448;0;0;0;3182;4924
"20";"Sardegna";91;125;828;7;474;0;0;0;1434;436;216;21;2303;0;0;0;2976;4410
"20";"Sardegna";92;89;588;6;370;0;0;0;1053;360;159;15;1881;1;0;0;2416;3469
"20";"Sardegna";93;73;424;4;315;0;0;0;816;308;105;19;1547;0;0;0;1979;2795
"20";"Sardegna";94;48;294;4;212;0;0;0;558;220;71;11;1221;0;0;0;1523;2081
"20";"Sardegna";95;38;179;1;197;0;0;0;415;187;40;7;920;0;0;0;1154;1569
"20";"Sardegna";96;21;90;1;142;0;0;0;254;119;23;6;699;0;0;0;847;1101
"20";"Sardegna";97;13;85;0;99;0;0;0;197;92;20;3;525;0;0;0;640;837
"20";"Sardegna";98;13;43;1;71;0;0;0;128;63;12;1;340;0;0;0;416;544
"20";"Sardegna";99;4;28;1;68;0;0;0;101;40;7;2;246;0;0;0;295;396
"20";"Sardegna";100;5;32;0;81;0;0;0;118;63;9;4;404;0;0;0;480;598
"20";"Sardegna";999;384758;351642;22288;19706;269;4;3;778670;331592;351888;27554;97543;162;3;1;808743;1587413
"19";"Sicilia";0;19032;0;0;0;0;0;0;19032;18109;0;0;0;0;0;0;18109;37141
"19";"Sicilia";1;19369;0;0;0;0;0;0;19369;18269;0;0;0;0;0;0;18269;37638
"19";"Sicilia";2;20024;0;0;0;0;0;0;20024;18738;0;0;0;0;0;0;18738;38762
"19";"Sicilia";3;20752;0;0;0;0;0;0;20752;19674;0;0;0;0;0;0;19674;40426
"19";"Sicilia";4;21364;0;0;0;0;0;0;21364;20065;0;0;0;0;0;0;20065;41429
"19";"Sicilia";5;21144;0;0;0;0;0;0;21144;20265;0;0;0;0;0;0;20265;41409
"19";"Sicilia";6;22000;0;0;0;0;0;0;22000;20799;0;0;0;0;0;0;20799;42799
"19";"Sicilia";7;22497;0;0;0;0;0;0;22497;21369;0;0;0;0;0;0;21369;43866
"19";"Sicilia";8;22171;0;0;0;0;0;0;22171;21056;0;0;0;0;0;0;21056;43227
"19";"Sicilia";9;23131;0;0;0;0;0;0;23131;22202;0;0;0;0;0;0;22202;45333
"19";"Sicilia";10;23375;0;0;0;0;0;0;23375;22385;0;0;0;0;0;0;22385;45760
"19";"Sicilia";11;24046;0;0;0;0;0;0;24046;23038;0;0;0;0;0;0;23038;47084
"19";"Sicilia";12;24736;0;0;0;0;0;0;24736;23343;0;0;0;0;0;0;23343;48079
"19";"Sicilia";13;25112;0;0;0;0;0;0;25112;23813;0;0;0;0;0;0;23813;48925
"19";"Sicilia";14;24901;0;0;0;0;0;0;24901;23745;0;0;0;0;0;0;23745;48646
"19";"Sicilia";15;25854;0;0;0;0;0;0;25854;23798;0;0;0;0;0;0;23798;49652
"19";"Sicilia";16;26147;0;1;1;0;0;0;26149;24529;1;0;0;0;0;0;24530;50679
"19";"Sicilia";17;26794;2;0;0;0;0;0;26796;24979;3;1;0;0;0;0;24983;51779
"19";"Sicilia";18;26296;2;1;0;0;0;0;26299;24306;33;1;0;0;0;0;24340;50639
"19";"Sicilia";19;26106;9;0;1;0;0;0;26116;24308;124;0;0;1;0;0;24433;50549
"19";"Sicilia";20;26901;36;1;0;0;0;0;26938;24377;237;1;1;1;0;0;24617;51555
"19";"Sicilia";21;27571;102;3;0;0;0;0;27676;24091;492;0;0;2;0;0;24585;52261
"19";"Sicilia";22;27283;170;0;0;1;0;0;27454;24295;774;5;1;0;0;0;25075;52529
"19";"Sicilia";23;26568;283;2;0;0;0;0;26853;23490;1250;8;2;1;0;0;24751;51604
"19";"Sicilia";24;26222;554;1;0;2;1;0;26780;22862;1883;9;1;0;0;0;24755;51535
"19";"Sicilia";25;25763;881;2;0;0;0;0;26646;22435;2739;15;0;1;0;0;25190;51836
"19";"Sicilia";26;25091;1422;5;0;2;0;0;26520;21511;3766;22;4;3;0;0;25306;51826
"19";"Sicilia";27;24858;2119;14;0;5;0;0;26996;20506;5172;37;9;4;2;0;25730;52726
"19";"Sicilia";28;24169;3156;17;3;8;0;0;27353;19730;6836;83;13;9;1;0;26672;54025
"19";"Sicilia";29;24079;4418;37;1;3;0;0;28538;19037;8585;91;14;8;0;0;27735;56273
"19";"Sicilia";30;22312;5810;45;0;8;2;0;28177;16757;10509;140;14;3;1;0;27424;55601
"19";"Sicilia";31;21062;7204;88;1;6;0;0;28361;15650;12001;186;24;14;1;0;27876;56237
"19";"Sicilia";32;19575;8623;100;5;7;0;0;28310;14166;13634;244;37;15;0;0;28096;56406
"19";"Sicilia";33;18431;10276;137;7;14;2;0;28867;12741;15024;269;55;11;1;0;28101;56968
"19";"Sicilia";34;16515;11457;147;10;5;2;0;28136;11504;15772;358;48;16;1;0;27699;55835
"19";"Sicilia";35;15279;12850;199;9;8;1;0;28346;10300;17007;400;75;13;0;1;27796;56142
"19";"Sicilia";36;14265;13946;236;14;11;0;0;28472;9561;18255;521;69;23;1;0;28430;56902
"19";"Sicilia";37;13393;15302;318;19;11;1;0;29044;9116;19258;652;106;9;1;0;29142;58186
"19";"Sicilia";38;12266;16122;376;32;17;1;0;28814;8008;19983;658;115;2;1;0;28767;57581
"19";"Sicilia";39;11902;17436;453;24;22;1;0;29838;7737;21131;787;165;16;1;1;29838;59676
"19";"Sicilia";40;11213;18121;467;36;15;2;0;29854;7141;21852;881;189;20;0;0;30083;59937
"19";"Sicilia";41;10648;19705;539;41;18;1;0;30952;6836;23083;1037;220;10;1;0;31187;62139
"19";"Sicilia";42;10285;20185;654;58;22;0;0;31204;6601;23810;1093;251;14;2;0;31771;62975
"19";"Sicilia";43;10088;21287;766;77;12;2;0;32232;6357;24696;1275;306;16;0;0;32650;64882
"19";"Sicilia";44;9453;22118;857;62;17;3;0;32510;6259;25398;1291;354;14;0;0;33316;65826
"19";"Sicilia";45;9520;23615;999;83;5;1;0;34223;6159;26849;1482;408;7;1;0;34906;69129
"19";"Sicilia";46;9198;24812;1061;111;28;3;0;35213;5968;27629;1608;462;17;0;0;35684;70897
"19";"Sicilia";47;8950;25822;1194;121;18;0;0;36105;5984;28849;1748;625;9;0;0;37215;73320
"19";"Sicilia";48;8140;25836;1220;164;24;1;0;35385;5437;28591;1852;726;13;1;0;36620;72005
"19";"Sicilia";49;7902;26235;1308;167;16;0;0;35628;5270;28849;1867;798;8;0;0;36792;72420
"19";"Sicilia";50;7259;27119;1370;208;19;1;0;35976;5251;29861;1920;875;11;1;0;37919;73895
"19";"Sicilia";51;6655;27084;1428;207;13;0;0;35387;5080;29597;2030;1044;12;1;0;37764;73151
"19";"Sicilia";52;6473;28572;1522;259;16;0;0;36842;4878;30383;2084;1201;7;1;0;38554;75396
"19";"Sicilia";53;5967;28493;1495;297;19;0;0;36271;4770;29934;2119;1350;6;0;0;38179;74450
"19";"Sicilia";54;5687;28989;1580;367;20;0;0;36643;4557;30338;2063;1542;4;1;0;38505;75148
"19";"Sicilia";55;5275;29000;1538;369;18;0;0;36200;4534;30112;2051;1665;5;0;0;38367;74567
"19";"Sicilia";56;4883;28915;1533;355;13;0;0;35699;4417;29807;2044;1937;2;2;0;38209;73908
"19";"Sicilia";57;4755;29935;1652;475;17;0;0;36834;4241;30340;2088;2223;3;0;0;38895;75729
"19";"Sicilia";58;4094;28562;1466;526;18;1;1;34668;4015;28805;1849;2353;4;0;0;37026;71694
"19";"Sicilia";59;3716;28428;1477;549;17;1;0;34188;3877;28633;1801;2722;3;0;0;37036;71224
"19";"Sicilia";60;3579;27637;1362;607;7;0;0;33192;3638;27899;1727;2832;2;0;0;36098;69290
"19";"Sicilia";61;3260;27872;1302;640;9;1;0;33084;3648;27624;1640;3322;1;0;0;36235;69319
"19";"Sicilia";62;3058;26524;1221;731;9;0;0;31543;3318;25790;1554;3615;1;0;0;34278;65821
"19";"Sicilia";63;2797;25670;1076;753;5;0;0;30301;3072;24738;1441;3925;1;0;0;33177;63478
"19";"Sicilia";64;2610;25505;1083;806;16;0;0;30020;3069;24467;1366;4309;3;0;0;33214;63234
"19";"Sicilia";65;2367;24948;985;852;9;1;0;29162;2866;23721;1203;4609;2;0;0;32401;61563
"19";"Sicilia";66;2275;24964;987;987;6;1;0;29220;2738;22975;1190;5031;1;1;0;31936;61156
"19";"Sicilia";67;1984;24489;893;1083;7;0;0;28456;2693;22494;1195;5614;0;0;0;31996;60452
"19";"Sicilia";68;1828;22555;844;1062;11;0;0;26300;2476;20039;1101;5657;0;0;0;29273;55573
"19";"Sicilia";69;1743;22029;764;1140;3;1;0;25680;2395;19462;991;6163;1;0;0;29012;54692
"19";"Sicilia";70;1639;21804;710;1219;4;0;0;25376;2386;18514;924;6544;0;0;0;28368;53744
"19";"Sicilia";71;1551;22081;674;1434;4;0;0;25744;2447;18440;1001;7427;1;0;0;29316;55060
"19";"Sicilia";72;1420;21921;617;1496;1;0;1;25456;2243;17939;812;8342;1;0;0;29337;54793
"19";"Sicilia";73;1421;22280;583;1705;8;0;0;25997;2338;17620;797;9313;1;0;0;30069;56066
"19";"Sicilia";74;1297;21517;567;1763;3;0;0;25147;2241;16331;780;10109;0;0;0;29461;54608
"19";"Sicilia";75;1142;18988;470;1792;5;0;0;22397;2043;14149;642;9984;3;0;0;26821;49218
"19";"Sicilia";76;871;15825;345;1631;4;0;0;18676;1755;11171;495;8947;0;0;0;22368;41044
"19";"Sicilia";77;798;14493;316;1625;4;0;0;17236;1638;9917;487;9327;1;0;0;21370;38606
"19";"Sicilia";78;719;13153;295;1760;0;0;0;15927;1550;8739;404;9364;0;0;0;20057;35984
"19";"Sicilia";79;641;12470;223;1822;0;0;0;15156;1498;7870;374;9927;0;0;0;19669;34825
"19";"Sicilia";80;619;11875;198;1935;2;0;0;14629;1548;7129;375;10367;0;0;0;19419;34048
"19";"Sicilia";81;649;12668;221;2265;0;0;0;15803;1647;7200;380;12447;0;0;0;21674;37477
"19";"Sicilia";82;566;11564;184;2283;2;0;0;14599;1483;5989;314;12263;1;0;0;20050;34649
"19";"Sicilia";83;475;10035;160;2271;0;0;0;12941;1381;4940;281;11960;0;0;0;18562;31503
"19";"Sicilia";84;439;8203;106;2119;1;0;0;10868;1270;3810;227;10727;0;0;0;16034;26902
"19";"Sicilia";85;343;7323;83;2074;0;0;0;9823;1232;2984;200;10427;0;0;0;14843;24666
"19";"Sicilia";86;303;6296;95;2138;2;0;0;8834;1142;2456;156;10313;0;0;0;14067;22901
"19";"Sicilia";87;302;5418;63;2213;1;0;0;7997;1022;1884;174;9939;0;0;0;13019;21016
"19";"Sicilia";88;225;4549;44;2031;1;0;0;6850;957;1429;117;8959;0;0;0;11462;18312
"19";"Sicilia";89;172;3348;41;1749;0;0;0;5310;826;968;117;7792;0;0;0;9703;15013
"19";"Sicilia";90;136;2625;19;1663;1;0;0;4444;778;739;91;6942;0;0;0;8550;12994
"19";"Sicilia";91;143;2176;28;1470;1;0;0;3818;692;501;87;6507;0;0;0;7787;11605
"19";"Sicilia";92;86;1376;20;1087;0;0;0;2569;551;330;48;4767;0;0;0;5696;8265
"19";"Sicilia";93;67;970;9;896;0;0;0;1942;441;230;61;3943;0;0;0;4675;6617
"19";"Sicilia";94;49;653;13;678;0;0;0;1393;341;119;32;2905;0;0;0;3397;4790
"19";"Sicilia";95;30;391;7;543;0;0;0;971;288;86;26;2367;0;0;0;2767;3738
"19";"Sicilia";96;41;262;3;383;0;0;0;689;224;54;14;1696;0;0;0;1988;2677
"19";"Sicilia";97;15;143;0;291;0;0;1;450;155;43;14;1303;0;0;0;1515;1965
"19";"Sicilia";98;12;84;0;198;0;0;0;294;96;29;8;838;0;0;0;971;1265
"19";"Sicilia";99;9;59;1;121;0;0;0;190;86;20;3;590;0;0;0;699;889
"19";"Sicilia";100;30;79;2;177;0;0;0;288;134;37;9;825;0;0;0;1005;1293
"19";"Sicilia";999;1080228;1171835;42923;58152;601;31;3;2353773;950642;1172761;61529;294242;357;23;2;2479556;4833329
"09";"Toscana";0;11574;0;0;0;0;0;0;11574;11080;0;0;0;0;0;0;11080;22654
"09";"Toscana";1;11659;0;0;0;0;0;0;11659;10863;0;0;0;0;0;0;10863;22522
"09";"Toscana";2;12062;0;0;0;0;0;0;12062;11645;0;0;0;0;0;0;11645;23707
"09";"Toscana";3;12821;0;0;0;0;0;0;12821;12407;0;0;0;0;0;0;12407;25228
"09";"Toscana";4;13673;0;0;0;0;0;0;13673;12878;0;0;0;0;0;0;12878;26551
"09";"Toscana";5;14055;0;0;0;0;0;0;14055;13442;0;0;0;0;0;0;13442;27497
"09";"Toscana";6;14545;0;0;0;0;0;0;14545;13482;0;0;0;0;0;0;13482;28027
"09";"Toscana";7;15202;0;0;0;0;0;0;15202;14398;0;0;0;0;0;0;14398;29600
"09";"Toscana";8;15392;0;0;0;0;0;0;15392;14516;0;0;0;0;0;0;14516;29908
"09";"Toscana";9;16193;0;0;0;0;0;0;16193;15503;0;0;0;0;0;0;15503;31696
"09";"Toscana";10;16484;0;0;0;0;0;0;16484;15632;0;0;0;0;0;0;15632;32116
"09";"Toscana";11;17053;0;0;0;0;0;0;17053;16086;0;0;0;0;0;0;16086;33139
"09";"Toscana";12;17146;0;0;0;0;0;0;17146;16172;0;0;0;0;0;0;16172;33318
"09";"Toscana";13;17853;0;0;0;0;0;0;17853;16481;0;0;0;0;0;0;16481;34334
"09";"Toscana";14;17687;0;0;0;0;0;0;17687;16383;0;0;0;0;0;0;16383;34070
"09";"Toscana";15;17473;0;0;0;0;0;0;17473;16374;0;0;0;0;0;0;16374;33847
"09";"Toscana";16;17490;0;0;0;0;0;0;17490;16283;0;1;0;0;0;0;16284;33774
"09";"Toscana";17;17502;0;0;0;0;0;0;17502;16213;0;0;0;0;0;0;16213;33715
"09";"Toscana";18;17007;0;0;0;0;0;0;17007;15668;9;1;0;0;0;0;15678;32685
"09";"Toscana";19;17189;2;0;0;0;0;0;17191;15728;56;0;0;0;0;0;15784;32975
"09";"Toscana";20;17128;13;1;0;0;0;0;17142;15704;125;2;0;0;0;0;15831;32973
"09";"Toscana";21;17502;36;0;1;0;0;0;17539;15687;261;2;0;0;0;0;15950;33489
"09";"Toscana";22;17278;59;3;0;1;0;0;17341;14970;397;4;0;1;0;0;15372;32713
"09";"Toscana";23;17790;103;3;0;1;0;0;17897;15112;600;5;0;0;0;0;15717;33614
"09";"Toscana";24;17452;174;3;1;2;0;0;17632;14945;831;10;0;2;0;0;15788;33420
"09";"Toscana";25;17150;333;5;3;1;0;0;17492;14760;1141;18;2;4;1;0;15926;33418
"09";"Toscana";26;16810;483;15;0;5;0;1;17314;14329;1574;23;1;6;0;0;15933;33247
"09";"Toscana";27;16499;730;17;0;4;1;0;17251;14313;1975;39;3;3;1;0;16334;33585
"09";"Toscana";28;16623;1041;14;1;10;0;0;17689;13704;2598;55;4;14;1;0;16376;34065
"09";"Toscana";29;16724;1526;35;3;10;1;0;18299;13912;3566;74;13;11;1;0;17577;35876
"09";"Toscana";30;16025;2171;37;2;16;0;0;18251;12987;4295;121;10;16;0;0;17429;35680
"09";"Toscana";31;16175;3033;58;1;17;2;0;19286;12716;5291;150;15;19;0;1;18192;37478
"09";"Toscana";32;15037;3606;83;4;20;0;0;18750;12065;6107;192;19;21;1;0;18405;37155
"09";"Toscana";33;14762;4632;117;3;14;1;0;19529;11466;7371;242;27;22;1;0;19129;38658
"09";"Toscana";34;13506;5404;145;4;24;0;0;19083;10518;7957;291;33;27;0;0;18826;37909
"09";"Toscana";35;12461;6062;184;6;21;2;0;18736;9829;8828;389;28;20;3;0;19097;37833
"09";"Toscana";36;12461;7017;249;4;22;1;0;19754;9831;9607;475;47;38;0;0;19998;39752
